date,reentry,underlying_price,ATM Strike,CE Entry,PE Entry,CE Exit,PE Exit,gross_pnl,PnL,ExitReason,EntryTime,ExitTime,expiry,weekday,trading_dy_typ,CumulativePnL,ce_sell_exp,pe_sell_exp,ce_buy_exp,pe_buy_exp,tt_exp,net_PnL
08-01-25,4,23679.6,23700,84.85,78.8,106.6,63.15,-457.5,-542.5,StopLoss,08-01-25 14:14,08-01-25 14:23,09-01-25,Wednesday,1,400,10.34109375,9.60375,4.39725,2.6049375,26.94703125,-484.4470313
08-01-25,5,23726.3,23750,57.15,118.9,45.4,108.9,1631.25,1546.25,Exit,08-01-25 14:28,08-01-25 15:20,09-01-25,Wednesday,1,1946.25,6.96515625,14.4909375,1.87275,4.492125,27.82096875,1603.429031
09-01-25,0,23615.9,23600,51.8,49.3,23.5,87.45,-738.75,-823.75,StopLoss,09-01-25 9:20,09-01-25 10:47,09-01-25,Thursday,0,-823.75,6.313125,6.0084375,0.969375,3.6073125,16.89825,-755.64825
09-01-25,1,23551.55,23550,38.6,59.7,38.25,18.1,3146.25,3061.25,TakeProfit,09-01-25 10:52,09-01-25 12:16,09-01-25,Thursday,0,2237.5,4.704375,7.2759375,1.5778125,0.746625,14.30475,3131.94525
10-01-25,0,23588.95,23600,177,177,138.85,238.8,-1773.75,-1858.75,StopLoss,10-01-25 9:20,10-01-25 9:33,16-01-25,Friday,4,-1858.75,21.571875,21.571875,5.7275625,9.8505,58.7218125,-1832.471813
10-01-25,1,23471.75,23450,201.1,185.45,253.25,127.05,468.75,383.75,StopLoss,10-01-25 9:38,10-01-25 11:07,16-01-25,Friday,4,-1475,24.5090625,22.60171875,10.4465625,5.2408125,62.79815625,405.9518438
10-01-25,2,23529.7,23550,185.55,170.5,126.7,214.75,1095,1010,StopLoss,10-01-25 11:12,10-01-25 14:12,16-01-25,Friday,4,-465,22.61390625,20.7796875,5.226375,8.8584375,57.47840625,1037.521594
10-01-25,3,23451.3,23450,169.45,167.2,167.4,147.95,1597.5,1512.5,Exit,10-01-25 14:17,10-01-25 15:20,16-01-25,Friday,4,1047.5,20.65171875,20.3775,6.90525,6.1029375,54.03740625,1543.462594
13-01-25,0,23230.85,23250,162.65,177.15,209.35,119.6,813.75,728.75,StopLoss,13-01-25 9:20,13-01-25 10:29,16-01-25,Monday,3,728.75,19.82296875,21.59015625,8.6356875,4.9335,54.9823125,758.7676875
13-01-25,1,23319.35,23300,190,133.25,124,168.45,2310,2225,StopLoss,13-01-25 10:34,13-01-25 11:28,16-01-25,Monday,3,2953.75,23.15625,16.23984375,5.115,6.9485625,51.45965625,2258.540344
13-01-25,2,23245.25,23250,146.7,149.2,90.1,190.05,1181.25,1096.25,StopLoss,13-01-25 11:33,13-01-25 13:47,16-01-25,Monday,3,4050,17.8790625,18.18375,3.716625,7.8395625,47.619,1133.631
13-01-25,3,23140.9,23150,131.55,144.6,130.45,135.75,746.25,661.25,Exit,13-01-25 13:52,13-01-25 15:20,16-01-25,Monday,3,4711.25,16.03265625,17.623125,5.3810625,5.5996875,44.63653125,701.6134688
14-01-25,0,23208.85,23200,132,96.9,109.75,122.15,-225,-310,StopLoss,14-01-25 9:20,14-01-25 9:39,16-01-25,Tuesday,2,-310,16.0875,11.8096875,4.5271875,5.0386875,37.4630625,-262.4630625
14-01-25,1,23170.45,23150,135.85,97.45,170.2,57.75,401.25,316.25,StopLoss,14-01-25 9:44,14-01-25 11:01,16-01-25,Tuesday,2,6.25,16.55671875,11.87671875,7.02075,2.3821875,37.836375,363.413625
14-01-25,2,23231.6,23250,109.7,86.95,85.15,108.9,195,110,StopLoss,14-01-25 11:06,14-01-25 11:42,16-01-25,Tuesday,2,116.25,13.3696875,10.59703125,3.5124375,4.492125,31.97128125,163.0287188
14-01-25,3,23195.9,23200,107.3,88.85,107.85,69.7,1395,1310,Exit,14-01-25 11:47,14-01-25 15:20,16-01-25,Tuesday,2,1426.25,13.0771875,10.82859375,4.4488125,2.875125,31.22971875,1363.770281
15-01-25,0,23221.95,23200,102.8,63.9,84.1,85.9,-247.5,-332.5,StopLoss,15-01-25 9:20,15-01-25 9:31,16-01-25,Wednesday,1,-332.5,12.52875,7.7878125,3.469125,3.543375,27.3290625,-274.8290625
15-01-25,1,23184.35,23200,83.55,81.3,105.45,41.4,1350,1265,StopLoss,15-01-25 9:36,15-01-25 10:43,16-01-25,Wednesday,1,932.5,10.18265625,9.9084375,4.3498125,1.70775,26.14865625,1323.851344
15-01-25,2,23259.95,23250,92.35,53.15,65.65,70.8,678.75,593.75,StopLoss,15-01-25 10:48,15-01-25 11:03,16-01-25,Wednesday,1,1526.25,11.25515625,6.47765625,2.7080625,2.9205,23.361375,655.388625
15-01-25,3,23244.45,23250,65.5,69.05,37.2,92.15,390,305,StopLoss,15-01-25 11:08,15-01-25 13:19,16-01-25,Wednesday,1,1831.25,7.9828125,8.41546875,1.5345,3.8011875,21.73396875,368.2660313
15-01-25,4,23185.4,23200,62.2,59.45,49.7,80.5,-641.25,-726.25,StopLoss,15-01-25 13:24,15-01-25 13:30,16-01-25,Wednesday,1,1105,7.580625,7.24546875,2.050125,3.320625,20.19684375,-661.4468438
15-01-25,5,23156,23150,79.6,52.1,101.6,28.65,108.75,23.75,StopLoss,15-01-25 13:35,15-01-25 15:00,16-01-25,Wednesday,1,1128.75,9.70125,6.3496875,4.191,1.1818125,21.42375,87.32625
15-01-25,6,23223.5,23200,59.65,48.2,66.1,47.85,-457.5,-542.5,Exit,15-01-25 15:05,15-01-25 15:20,16-01-25,Wednesday,1,586.25,7.26984375,5.874375,2.726625,1.9738125,17.84465625,-475.3446563
16-01-25,0,23326.65,23350,27.75,57.55,16.55,73.2,-333.75,-418.75,StopLoss,16-01-25 9:20,16-01-25 9:54,16-01-25,Thursday,0,-418.75,3.38203125,7.01390625,0.6826875,3.0195,14.098125,-347.848125
16-01-25,1,23306.9,23300,30.05,33.9,14.95,46.9,157.5,72.5,StopLoss,16-01-25 9:59,16-01-25 10:53,16-01-25,Thursday,0,-346.25,3.66234375,4.1315625,0.6166875,1.934625,10.34521875,147.1547813
16-01-25,2,23282.45,23300,15.95,42.25,19.85,12.3,1953.75,1868.75,TakeProfit,16-01-25 10:58,16-01-25 12:55,16-01-25,Thursday,0,1522.5,1.94390625,5.14921875,0.8188125,0.507375,8.4193125,1945.330688
17-01-25,0,23185.5,23200,186,176.35,145.7,225.75,-682.5,-767.5,StopLoss,17-01-25 9:20,17-01-25 10:58,23-01-25,Friday,4,-767.5,22.66875,21.49265625,6.010125,9.3121875,59.48371875,-741.9837188
17-01-25,1,23104.35,23100,202.4,169,255.9,145.9,-2280,-2365,StopLoss,17-01-25 11:03,17-01-25 12:00,23-01-25,Friday,4,-3132.5,24.6675,20.596875,10.555875,6.018375,61.838625,-2341.838625
17-01-25,2,23173.85,23150,232.8,158.15,293.45,140.65,-3236.25,-3321.25,StopLoss,17-01-25 12:05,17-01-25 12:19,23-01-25,Friday,4,-6453.75,28.3725,19.27453125,12.1048125,5.8018125,65.55365625,-3301.803656
17-01-25,3,23257.3,23250,210.75,192.6,155.6,168.9,5913.75,5828.75,Exit,17-01-25 12:24,17-01-25 15:20,23-01-25,Friday,4,-625,25.68515625,23.473125,6.4185,6.967125,62.54390625,5851.206094
20-01-25,0,23213.65,23200,185.1,155.45,238.9,95.35,472.5,387.5,StopLoss,20-01-25 9:20,20-01-25 11:18,23-01-25,Monday,3,387.5,22.5590625,18.94546875,9.854625,3.9331875,55.29234375,417.2076563
20-01-25,1,23327.25,23350,134.45,158.4,171.7,123.3,-161.25,-246.25,StopLoss,20-01-25 11:23,20-01-25 13:15,23-01-25,Monday,3,141.25,16.38609375,19.305,7.082625,5.086125,47.85984375,-209.1098438
20-01-25,2,23380.15,23400,147.9,146.7,121,159.5,1057.5,972.5,Exit,20-01-25 13:20,20-01-25 15:20,23-01-25,Monday,3,1113.75,18.0253125,17.8790625,4.99125,6.579375,47.475,1010.025
21-01-25,0,23398.55,23400,129.15,130,122.05,163.2,-1957.5,-2042.5,StopLoss,21-01-25 9:20,21-01-25 9:34,23-01-25,Tuesday,2,-2042.5,15.74015625,15.84375,5.0345625,6.732,43.35046875,-2000.850469
21-01-25,1,23359.15,23350,143.8,144.3,116,185.75,-1023.75,-1108.75,StopLoss,21-01-25 9:39,21-01-25 10:07,23-01-25,Tuesday,2,-3151.25,17.525625,17.5865625,4.785,7.6621875,47.559375,-1071.309375
21-01-25,2,23262.65,23250,161,138,136.75,197.6,-2651.25,-2736.25,StopLoss,21-01-25 10:12,21-01-25 10:21,23-01-25,Tuesday,2,-5887.5,19.621875,16.81875,5.6409375,8.151,50.2325625,-2701.482563
21-01-25,3,23173.55,23150,185.2,150.35,268.9,72.2,-416.25,-501.25,StopLoss,21-01-25 10:26,21-01-25 11:46,23-01-25,Tuesday,2,-6388.75,22.57125,18.32390625,11.092125,2.97825,54.96553125,-471.2155313
21-01-25,4,23368.3,23350,152.7,131,135.9,167.35,-1466.25,-1551.25,StopLoss,21-01-25 11:51,21-01-25 12:08,23-01-25,Tuesday,2,-7940,18.6103125,15.965625,5.605875,6.9031875,47.085,-1513.335
21-01-25,5,23308.65,23300,161.85,141.05,125.7,181.45,-318.75,-403.75,StopLoss,21-01-25 12:13,21-01-25 12:15,23-01-25,Tuesday,2,-8343.75,19.72546875,17.19046875,5.185125,7.4848125,49.585875,-368.335875
21-01-25,6,23225.95,23250,121.8,192.45,159,152.75,187.5,102.5,StopLoss,21-01-25 12:20,21-01-25 12:58,23-01-25,Tuesday,2,-8241.25,14.844375,23.45484375,6.55875,6.3009375,51.15890625,136.3410938
21-01-25,7,23258.95,23250,173.9,136.25,111.65,185.85,948.75,863.75,StopLoss,21-01-25 13:03,21-01-25 13:19,23-01-25,Tuesday,2,-7377.5,21.1940625,16.60546875,4.6055625,7.6663125,50.07140625,898.6785938
21-01-25,8,23167.1,23150,176.9,127.65,234.7,93.8,-1796.25,-1881.25,StopLoss,21-01-25 13:24,21-01-25 13:30,23-01-25,Tuesday,2,-9258.75,21.5596875,15.55734375,9.681375,3.86925,50.66765625,-1846.917656
21-01-25,9,23290.9,23300,124.7,171.3,75.8,236.6,-1230,-1315,StopLoss,21-01-25 13:35,21-01-25 14:34,23-01-25,Tuesday,2,-10573.75,15.1978125,20.8771875,3.12675,9.75975,48.9615,-1278.9615
21-01-25,10,23102.1,23100,143.45,148.1,116.4,190.85,-1177.5,-1262.5,StopLoss,21-01-25 14:39,21-01-25 14:41,23-01-25,Tuesday,2,-11836.25,17.48296875,18.0496875,4.8015,7.8725625,48.20671875,-1225.706719
22-01-25,0,23109.2,23100,122.75,108.55,42.95,123.1,4893.75,4808.75,TakeProfit,22-01-25 9:20,22-01-25 13:35,23-01-25,Wednesday,1,4808.75,14.96015625,13.22953125,1.7716875,5.077875,35.03925,4858.71075
23-01-25,0,23108.4,23100,60.4,37.95,93.15,26.8,-1620,-1705,StopLoss,23-01-25 9:20,23-01-25 9:35,23-01-25,Thursday,0,-1705,7.36125,4.62515625,3.8424375,1.1055,16.93434375,-1636.934344
23-01-25,1,23152.55,23150,86,35.5,96.75,11.8,971.25,886.25,TakeProfit,23-01-25 9:40,23-01-25 10:10,23-01-25,Thursday,0,-818.75,10.48125,4.3265625,3.9909375,0.48675,19.2855,951.9645
24-01-25,0,23274.9,23250,213.5,170.45,166.95,227.6,-795,-880,StopLoss,24-01-25 9:20,24-01-25 9:49,30-01-25,Friday,4,-880,26.0203125,20.77359375,6.8866875,9.3885,63.06909375,-858.0690938
24-01-25,1,23182.75,23200,177.15,210.6,234.05,124.85,2163.75,2078.75,StopLoss,24-01-25 9:54,24-01-25 11:13,30-01-25,Friday,4,1198.75,21.59015625,25.666875,9.6545625,5.1500625,62.06165625,2101.688344
24-01-25,2,23275.05,23300,173.15,168.65,133.6,210.85,-198.75,-283.75,StopLoss,24-01-25 11:18,24-01-25 13:00,30-01-25,Friday,4,915,21.10265625,20.55421875,5.511,8.6975625,55.8654375,-254.6154375
24-01-25,3,23202.95,23200,166.35,181.55,126,236,-1057.5,-1142.5,StopLoss,24-01-25 13:05,24-01-25 14:42,30-01-25,Friday,4,-227.5,20.27390625,22.12640625,5.1975,9.735,57.3328125,-1114.832813
24-01-25,4,23076.8,23100,175.85,173.2,180.9,152.1,1203.75,1118.75,Exit,24-01-25 14:47,24-01-25 15:20,30-01-25,Friday,4,891.25,21.43171875,21.10875,7.462125,6.274125,56.27671875,1147.473281
27-01-25,0,22915.05,22900,181.95,161,233.5,134,-1841.25,-1926.25,StopLoss,27-01-25 9:20,27-01-25 9:34,30-01-25,Monday,3,-1926.25,22.17515625,19.621875,9.631875,5.5275,56.95640625,-1898.206406
27-01-25,1,22982.05,23000,183.6,173.85,127.7,232.25,-187.5,-272.5,StopLoss,27-01-25 9:39,27-01-25 10:19,30-01-25,Monday,3,-2198.75,22.37625,21.18796875,5.267625,9.5803125,58.41215625,-245.9121563
27-01-25,2,22900.5,22900,173.55,175.35,131,175.05,3213.75,3128.75,Exit,27-01-25 10:24,27-01-25 15:20,30-01-25,Monday,3,930,21.15140625,21.37078125,5.40375,7.2208125,55.14675,3158.60325
28-01-25,0,22916.15,22900,168.8,125.5,158.95,158.5,-1736.25,-1821.25,StopLoss,28-01-25 9:20,28-01-25 9:37,30-01-25,Tuesday,2,-1821.25,20.5725,15.2953125,6.5566875,6.538125,48.962625,-1785.212625
28-01-25,1,22894.65,22900,157.3,163.35,214.05,136.15,-2216.25,-2301.25,StopLoss,28-01-25 9:42,28-01-25 11:01,30-01-25,Tuesday,2,-4122.5,19.1709375,19.90828125,8.8295625,5.6161875,53.52496875,-2269.774969
28-01-25,2,22964.35,22950,189.25,156.5,257,79.9,663.75,578.75,StopLoss,28-01-25 11:06,28-01-25 14:26,30-01-25,Tuesday,2,-3543.75,23.06484375,19.0734375,10.60125,3.295875,56.03540625,607.7145938
28-01-25,3,23111.15,23100,159,122,124.25,163.35,-495,-580,StopLoss,28-01-25 14:31,28-01-25 14:47,30-01-25,Tuesday,2,-4123.75,19.378125,14.86875,5.1253125,6.7381875,46.110375,-541.110375
28-01-25,4,23042.9,23050,110.45,178.2,107.5,166.45,1102.5,1017.5,Exit,28-01-25 14:52,28-01-25 15:20,30-01-25,Tuesday,2,-3106.25,13.46109375,21.718125,4.434375,6.8660625,46.47965625,1056.020344
29-01-25,0,23019.45,23000,154.3,113.65,154.65,143.9,-2295,-2380,StopLoss,29-01-25 9:20,29-01-25 9:28,30-01-25,Wednesday,1,-2380,18.8053125,13.85109375,6.3793125,5.935875,44.97159375,-2339.971594
29-01-25,1,22985.25,23000,169.05,133.45,219.1,111.5,-2107.5,-2192.5,StopLoss,29-01-25 9:33,29-01-25 10:10,30-01-25,Wednesday,1,-4572.5,20.60296875,16.26421875,9.037875,4.599375,50.5044375,-2158.004438
29-01-25,2,23095.8,23100,143.35,164.45,111.65,208.55,-930,-1015,StopLoss,29-01-25 10:15,29-01-25 11:23,30-01-25,Wednesday,1,-5587.5,17.47078125,20.04234375,4.6055625,8.6026875,50.721375,-980.721375
29-01-25,3,23020.3,23000,192.4,126.3,256.95,98.2,-2733.75,-2818.75,StopLoss,29-01-25 11:28,29-01-25 12:17,30-01-25,Wednesday,1,-8406.25,23.44875,15.3928125,10.5991875,4.05075,53.4915,-2787.2415
29-01-25,4,23151.8,23150,149.65,163.6,144.15,149.45,1473.75,1388.75,Exit,29-01-25 12:22,29-01-25 15:20,30-01-25,Wednesday,1,-7017.5,18.23859375,19.93875,5.9461875,6.1648125,50.28834375,1423.461656
30-01-25,0,23155.55,23150,115.65,128.75,147.95,80.85,1170,1085,StopLoss,30-01-25 9:20,30-01-25 9:47,30-01-25,Thursday,0,1085,14.09484375,15.69140625,6.1029375,3.3350625,39.22425,1130.77575
30-01-25,1,23225.45,23250,87.05,119.7,126.65,103,-1717.5,-1802.5,StopLoss,30-01-25 9:52,30-01-25 10:09,30-01-25,Thursday,0,-717.5,10.60921875,14.5884375,5.2243125,4.24875,34.67071875,-1752.170719
30-01-25,2,23280.25,23300,77.25,115.2,25.15,73.2,7057.5,6972.5,TakeProfit,30-01-25 10:14,30-01-25 13:19,30-01-25,Thursday,0,6255,9.41484375,14.04,1.0374375,3.0195,27.51178125,7029.988219
31-01-25,0,23294.8,23300,348.6,295.55,444.4,162.95,2760,2675,StopLoss,31-01-25 9:20,31-01-25 13:26,06-02-25,Friday,4,2675,42.485625,36.02015625,18.3315,6.7216875,103.5589688,2656.441031
31-01-25,1,23517.85,23500,309.95,228.95,285.45,216.25,2790,2705,Exit,31-01-25 13:31,31-01-25 15:20,06-02-25,Friday,4,5380,37.77515625,27.90328125,11.7748125,8.9203125,86.3735625,2703.626438
03-02-25,0,23247.15,23250,171.6,121.1,201,67.1,1845,1760,Exit,03-02-25 9:20,03-02-25 15:20,06-02-25,Monday,3,1760,20.91375,14.7590625,8.29125,2.767875,46.7319375,1798.268063
04-02-25,0,23514.35,23500,106.85,93.15,120.85,116.85,-2827.5,-2912.5,StopLoss,04-02-25 9:20,04-02-25 9:31,06-02-25,Tuesday,2,-2912.5,13.02234375,11.35265625,4.9850625,4.8200625,34.180125,-2861.680125
04-02-25,1,23495.15,23500,135.25,111.55,170.1,105.9,-2190,-2275,StopLoss,04-02-25 9:36,04-02-25 9:40,06-02-25,Tuesday,2,-5187.5,16.48359375,13.59515625,7.016625,4.368375,41.46375,-2231.46375
04-02-25,2,23562.7,23550,140.8,129.15,124.85,164.75,-1473.75,-1558.75,StopLoss,04-02-25 9:45,04-02-25 10:29,06-02-25,Tuesday,2,-6746.25,17.16,15.74015625,5.1500625,6.7959375,44.84615625,-1518.596156
04-02-25,3,23500.95,23500,147.05,151.95,186.15,97.65,1140,1055,StopLoss,04-02-25 10:34,04-02-25 11:50,06-02-25,Tuesday,2,-5691.25,17.92171875,18.51890625,7.6786875,4.0280625,48.147375,1091.852625
04-02-25,4,23593.35,23600,114.35,156.1,143.75,126,52.5,-32.5,StopLoss,04-02-25 11:55,04-02-25 13:10,06-02-25,Tuesday,2,-5723.75,13.93640625,19.0246875,5.9296875,5.1975,44.08828125,8.41171875
04-02-25,5,23633.4,23650,115.6,147.4,146.5,119,-187.5,-272.5,StopLoss,04-02-25 13:15,04-02-25 13:52,06-02-25,Tuesday,2,-5996.25,14.08875,17.964375,6.043125,4.90875,43.005,-230.505
04-02-25,6,23708.65,23700,110,142.9,90.55,96,4976.25,4891.25,Exit,04-02-25 13:57,04-02-25 15:20,06-02-25,Tuesday,2,-1105,13.40625,17.4159375,3.7351875,3.96,38.517375,4937.732625
05-02-25,0,23751.7,23750,75.9,104.55,49.3,114.95,1215,1130,Exit,05-02-25 9:20,05-02-25 15:20,06-02-25,Wednesday,1,1130,9.2503125,12.74203125,2.033625,4.7416875,28.76765625,1186.232344
06-02-25,0,23718,23700,58.5,58.1,58.8,74.05,-1218.75,-1303.75,StopLoss,06-02-25 9:20,06-02-25 9:22,06-02-25,Thursday,0,-1303.75,7.1296875,7.0809375,2.4255,3.0545625,19.6906875,-1238.440688
06-02-25,1,23701.15,23700,61.75,82.15,53.1,106.25,-1158.75,-1243.75,StopLoss,06-02-25 9:27,06-02-25 9:33,06-02-25,Thursday,0,-2547.5,7.52578125,10.01203125,2.190375,4.3828125,24.111,-1182.861
06-02-25,2,23666.25,23650,69.7,71.5,23.45,46.4,5351.25,5266.25,TakeProfit,06-02-25 9:38,06-02-25 10:46,06-02-25,Thursday,0,2718.75,8.4946875,8.7140625,0.9673125,1.914,20.0900625,5331.159938
07-02-25,0,23583.25,23600,204.6,190.2,139.5,163.25,6903.75,6818.75,Exit,07-02-25 9:20,07-02-25 15:20,13-02-25,Friday,4,6818.75,24.935625,23.180625,5.754375,6.7340625,60.6046875,6843.145313
10-02-25,0,23464.6,23450,175.4,132.35,132.65,168.55,491.25,406.25,StopLoss,10-02-25 9:20,10-02-25 10:09,13-02-25,Monday,3,406.25,21.376875,16.13015625,5.4718125,6.9526875,49.93153125,441.3184688
10-02-25,1,23389,23400,150.1,155.6,145,129.95,2306.25,2221.25,Exit,10-02-25 10:14,10-02-25 15:20,13-02-25,Monday,3,2627.5,18.2934375,18.96375,5.98125,5.3604375,48.598875,2257.651125
11-02-25,0,23339.85,23350,149.35,146.8,66.3,189,3063.75,2978.75,StopLoss,11-02-25 9:20,11-02-25 12:55,13-02-25,Tuesday,2,2978.75,18.20203125,17.89125,2.734875,7.79625,46.62440625,3017.125594
11-02-25,1,23201.45,23200,114.3,133.9,88.2,178.5,-1387.5,-1472.5,StopLoss,11-02-25 13:00,11-02-25 13:10,13-02-25,Tuesday,2,1506.25,13.9303125,16.3190625,3.63825,7.363125,41.25075,-1428.75075
11-02-25,2,23095.1,23100,119.45,143.8,88.8,183.5,-678.75,-763.75,StopLoss,11-02-25 13:15,11-02-25 14:07,13-02-25,Tuesday,2,742.5,14.55796875,17.525625,3.663,7.569375,43.31596875,-722.0659688
11-02-25,3,22988.5,23000,152.9,98.5,195,61.2,-360,-445,StopLoss,11-02-25 14:12,11-02-25 14:54,13-02-25,Tuesday,2,297.5,18.6346875,12.0046875,8.04375,2.5245,41.207625,-401.207625
11-02-25,4,23113,23100,109.45,121.1,109.9,121.05,-30,-115,Exit,11-02-25 14:59,11-02-25 15:20,13-02-25,Tuesday,2,182.5,13.33921875,14.7590625,4.533375,4.9933125,37.62496875,-67.62496875
12-02-25,0,23039.05,23050,110.2,95.05,85.3,123.6,-273.75,-358.75,StopLoss,12-02-25 9:20,12-02-25 9:29,13-02-25,Wednesday,1,-358.75,13.430625,11.58421875,3.518625,5.0985,33.63196875,-307.3819688
12-02-25,1,22979.2,23000,90.4,122.2,52.3,159.6,52.5,-32.5,StopLoss,12-02-25 9:34,12-02-25 9:49,13-02-25,Wednesday,1,-391.25,11.0175,14.893125,2.157375,6.5835,34.6515,17.8485
12-02-25,2,22858.6,22850,130.55,74.3,103.95,97.35,266.25,181.25,StopLoss,12-02-25 9:54,12-02-25 9:58,13-02-25,Wednesday,1,-210,15.91078125,9.0553125,4.2879375,4.0156875,33.26971875,232.9802813
12-02-25,3,22834.7,22850,105.5,102.35,132,88.45,-945,-1030,StopLoss,12-02-25 10:03,12-02-25 10:19,13-02-25,Wednesday,1,-1240,12.8578125,12.47390625,5.445,3.6485625,34.42528125,-979.4252813
12-02-25,4,22856.15,22850,133.6,84.5,174.1,57,-975,-1060,StopLoss,12-02-25 10:24,12-02-25 10:49,13-02-25,Wednesday,1,-2300,16.2825,10.2984375,7.181625,2.35125,36.1138125,-1011.113813
12-02-25,5,22941.55,22950,109.15,100.35,79.35,129.8,26.25,-58.75,StopLoss,12-02-25 10:54,12-02-25 11:05,13-02-25,Wednesday,1,-2358.75,13.30265625,12.23015625,3.2731875,5.35425,34.16025,-7.91025
12-02-25,6,22881.85,22900,138.4,78.75,197,54.6,-2583.75,-2668.75,StopLoss,12-02-25 11:10,12-02-25 11:44,13-02-25,Wednesday,1,-5027.5,16.8675,9.59765625,8.12625,2.25225,36.84365625,-2620.593656
12-02-25,7,23009.55,23000,128.1,89.45,165.25,72.65,-1526.25,-1611.25,StopLoss,12-02-25 11:49,12-02-25 11:57,13-02-25,Wednesday,1,-6638.75,15.6121875,10.90171875,6.8165625,2.9968125,36.32728125,-1562.577281
12-02-25,8,23059.25,23050,142.5,92.3,113.85,116.05,367.5,282.5,StopLoss,12-02-25 12:02,12-02-25 12:24,13-02-25,Wednesday,1,-6356.25,17.3671875,11.2490625,4.6963125,4.7870625,38.099625,329.400375
12-02-25,9,23015.2,23000,143.25,89.75,185.8,64.85,-1323.75,-1408.75,StopLoss,12-02-25 12:29,12-02-25 12:50,13-02-25,Wednesday,1,-7765,17.45859375,10.93828125,7.66425,2.6750625,38.7361875,-1362.486188
12-02-25,10,23093.9,23100,105.3,113.75,58.35,144.1,1245,1160,StopLoss,12-02-25 12:55,12-02-25 14:00,13-02-25,Wednesday,1,-6605,12.8334375,13.86328125,2.4069375,5.944125,35.04778125,1209.952219
13-02-25,0,23093.5,23100,73.65,68.1,61.2,86.9,-476.25,-561.25,StopLoss,13-02-25 9:20,13-02-25 9:23,13-02-25,Thursday,0,-561.25,8.97609375,8.2996875,2.5245,3.584625,23.38490625,-499.6349063
13-02-25,1,23062.05,23050,73.05,107.95,105.1,60.5,1155,1070,StopLoss,13-02-25 9:28,13-02-25 9:32,13-02-25,Thursday,0,508.75,8.90296875,13.15640625,4.335375,2.495625,28.890375,1126.109625
13-02-25,2,23081.8,23100,80.1,78.55,113.85,40.45,326.25,241.25,StopLoss,13-02-25 9:37,13-02-25 9:53,13-02-25,Thursday,0,750,9.7621875,9.57328125,4.6963125,1.6685625,25.70034375,300.5496563
13-02-25,3,23169.15,23150,82.4,57.15,72.45,18.85,3618.75,3533.75,TakeProfit,13-02-25 9:58,13-02-25 11:27,13-02-25,Thursday,0,4283.75,10.0425,6.96515625,2.9885625,0.7775625,20.77378125,3597.976219
14-02-25,0,23090.5,23100,187.15,164.65,158.65,207.85,-1102.5,-1187.5,StopLoss,14-02-25 9:20,14-02-25 9:35,20-02-25,Friday,4,-1187.5,22.80890625,20.06671875,6.5443125,8.5738125,57.99375,-1160.49375
14-02-25,1,23008.7,23000,230.7,135.9,176,174.4,1215,1130,StopLoss,14-02-25 9:40,14-02-25 10:36,20-02-25,Friday,4,-57.5,28.1165625,16.5628125,7.26,7.194,59.133375,1155.866625
14-02-25,2,22965.7,22950,197,161.4,160.75,205.3,-573.75,-658.75,StopLoss,14-02-25 10:41,14-02-25 11:04,20-02-25,Friday,4,-716.25,24.009375,19.670625,6.6309375,8.468625,58.7795625,-632.5295625
14-02-25,3,22874.1,22850,200.75,167.2,267.4,105.7,-386.25,-471.25,StopLoss,14-02-25 11:09,14-02-25 14:43,20-02-25,Friday,4,-1187.5,24.46640625,20.3775,11.03025,4.360125,60.23428125,-446.4842813
14-02-25,4,22956.7,22950,191.95,155,168.4,163.4,1136.25,1051.25,Exit,14-02-25 14:48,14-02-25 15:20,20-02-25,Friday,4,-136.25,23.39390625,18.890625,6.9465,6.74025,55.97128125,1080.278719
17-02-25,0,22849,22850,203.75,153.35,144.8,192.45,1488.75,1403.75,StopLoss,17-02-25 9:20,17-02-25 9:54,20-02-25,Monday,3,1403.75,24.83203125,18.68953125,5.973,7.9385625,57.433125,1431.316875
17-02-25,1,22750.15,22750,211,132.3,274.95,91.05,-1702.5,-1787.5,StopLoss,17-02-25 9:59,17-02-25 10:36,20-02-25,Monday,3,-383.75,25.715625,16.1240625,11.3416875,3.7558125,56.9371875,-1759.437188
17-02-25,2,22878.55,22900,181.6,151.5,142.25,190.85,0,-85,StopLoss,17-02-25 10:41,17-02-25 11:12,20-02-25,Monday,3,-468.75,22.1325,18.4640625,5.8678125,7.8725625,54.3369375,-54.3369375
17-02-25,3,22808.45,22800,189.1,143.75,236.4,107.95,-862.5,-947.5,StopLoss,17-02-25 11:17,17-02-25 12:00,20-02-25,Monday,3,-1416.25,23.0465625,17.51953125,9.7515,4.4529375,54.77053125,-917.2705313
17-02-25,4,22884.7,22900,164.15,156.05,220.5,121.75,-1653.75,-1738.75,StopLoss,17-02-25 12:05,17-02-25 13:41,20-02-25,Monday,3,-3155,20.00578125,19.01859375,9.095625,5.0221875,53.1421875,-1706.892188
17-02-25,5,22939,22950,172.5,151.2,172.85,132.85,1350,1265,Exit,17-02-25 13:46,17-02-25 15:20,20-02-25,Monday,3,-1890,21.0234375,18.4275,7.1300625,5.4800625,52.0610625,1297.938938
18-02-25,0,22922.2,22900,181.7,137.85,117,177.4,1886.25,1801.25,StopLoss,18-02-25 9:20,18-02-25 10:22,20-02-25,Tuesday,2,1801.25,22.1446875,16.80046875,4.82625,7.31775,51.08915625,1835.160844
